SR_WL;S2A_SR_AV_B1;S2A_SR_AV_B2;S2A_SR_AV_B3;S2A_SR_AV_B4;S2A_SR_AV_B5;S2A_SR_AV_B6;S2A_SR_AV_B7;S2A_SR_AV_B8;S2A_SR_AV_B8A;S2A_SR_AV_B9;S2A_SR_AV_B10;S2A_SR_AV_B11;S2A_SR_AV_B12
793;0;0;0;0;0;0;0,414303554;0,936946427;0;0;0,000000000;0,000000000;0,000000000
794;0;0;0;0;0;0;0,230888169;0,942273429;0;0;0,000000000;0,000000000;0,000000000
795;0;0;0;0;0;0;0,098502825;0,953957178;0;0;0,000000000;0,000000000;0,000000000
796;0;0;0;0;0;0;0,027365511;0,968288956;0;0;0,000000000;0,000000000;0,000000000
797;0;0;0;0;0;0;0,00516235;0,979665494;0;0;0,000000000;0,000000000;0,000000000
798;0;0;0;0;0;0;0;0,985444404;0;0;0,000000000;0,000000000;0,000000000
799;0;0;0;0;0;0;0;0,985926806;0;0;0,000000000;0,000000000;0,000000000
800;0;0;0;0;0;0;0;0,983911811;0;0;0,000000000;0,000000000;0,000000000
801;0;0;0;0;0;0;0;0,97793903;0;0;0,000000000;0,000000000;0,000000000
802;0;0;0;0;0;0;0;0,977227714;0;0;0,000000000;0,000000000;0,000000000
803;0;0;0;0;0;0;0;0,978106086;0;0;0,000000000;0,000000000;0,000000000
804;0;0;0;0;0;0;0;0,981444864;0;0;0,000000000;0,000000000;0,000000000
805;0;0;0;0;0;0;0;0,987645575;0;0;0,000000000;0,000000000;0,000000000
806;0;0;0;0;0;0;0;0,988577078;0;0;0,000000000;0,000000000;0,000000000
807;0;0;0;0;0;0;0;0,986242198;0;0;0,000000000;0,000000000;0,000000000
808;0;0;0;0;0;0;0;0,980709208;0;0;0,000000000;0,000000000;0,000000000
809;0;0;0;0;0;0;0;0,970786244;0;0;0,000000000;0,000000000;0,000000000
810;0;0;0;0;0;0;0;0,957210894;0;0;0,000000000;0,000000000;0,000000000
811;0;0;0;0;0;0;0;0,938658206;0;0;0,000000000;0,000000000;0,000000000
812;0;0;0;0;0;0;0;0,91672388;0;0;0,000000000;0,000000000;0,000000000
813;0;0;0;0;0;0;0;0,896207585;0;0;0,000000000;0,000000000;0,000000000
814;0;0;0;0;0;0;0;0,872887998;0;0;0,000000000;0,000000000;0,000000000
815;0;0;0;0;0;0;0;0,851603307;0;0;0,000000000;0,000000000;0,000000000
816;0;0;0;0;0;0;0;0,824639396;0;0;0,000000000;0,000000000;0,000000000
817;0;0;0;0;0;0;0;0,800781174;0;0;0,000000000;0,000000000;0,000000000
818;0;0;0;0;0;0;0;0,782338598;0;0;0,000000000;0,000000000;0,000000000
819;0;0;0;0;0;0;0;0,763602744;0;0;0,000000000;0,000000000;0,000000000
820;0;0;0;0;0;0;0;0,749627707;0;0;0,000000000;0,000000000;0,000000000
821;0;0;0;0;0;0;0;0,738722099;0;0;0,000000000;0,000000000;0,000000000
822;0;0;0;0;0;0;0;0,730794069;0;0;0,000000000;0,000000000;0,000000000
823;0;0;0;0;0;0;0;0,722712368;0;0;0,000000000;0,000000000;0,000000000
824;0;0;0;0;0;0;0;0,725077084;0;0;0,000000000;0,000000000;0,000000000
825;0;0;0;0;0;0;0;0,725638556;0;0;0,000000000;0,000000000;0,000000000
826;0;0;0;0;0;0;0;0,723042174;0;0;0,000000000;0,000000000;0,000000000
827;0;0;0;0;0;0;0;0,722292106;0;0;0,000000000;0,000000000;0,000000000
828;0;0;0;0;0;0;0;0,716163645;0;0;0,000000000;0,000000000;0,000000000
829;0;0;0;0;0;0;0;0,711594459;0;0;0,000000000;0,000000000;0,000000000
830;0;0;0;0;0;0;0;0,708269542;0;0;0,000000000;0,000000000;0,000000000
831;0;0;0;0;0;0;0;0,701572051;0;0;0,000000000;0,000000000;0,000000000
832;0;0;0;0;0;0;0;0,699245321;0;0;0,000000000;0,000000000;0,000000000
833;0;0;0;0;0;0;0;0,700937618;0;0;0,000000000;0,000000000;0,000000000
834;0;0;0;0;0;0;0;0,706927327;0;0;0,000000000;0,000000000;0,000000000
835;0;0;0;0;0;0;0;0,718240007;0;0;0,000000000;0,000000000;0,000000000
836;0;0;0;0;0;0;0;0,731246343;0;0;0,000000000;0,000000000;0,000000000
837;0;0;0;0;0;0;0;0,748406102;0,000300966;0;0,000000000;0,000000000;0,000000000
838;0;0;0;0;0;0;0;0,76818541;0;0;0,000000000;0,000000000;0,000000000
839;0;0;0;0;0;0;0;0,783948066;0;0;0,000000000;0,000000000;0,000000000
840;0;0;0;0;0;0;0;0,7968381;0;0;0,000000000;0,000000000;0,000000000
841;0;0;0;0;0;0;0;0,802602063;0;0;0,000000000;0,000000000;0,000000000
842;0;0;0;0;0;0;0;0,804519396;0;0;0,000000000;0,000000000;0,000000000
843;0;0;0;0;0;0;0;0,802409182;0;0;0,000000000;0,000000000;0,000000000
844;0;0;0;0;0;0;0;0,796990717;0;0;0,000000000;0,000000000;0,000000000
845;0;0;0;0;0;0;0;0,789203043;0;0;0,000000000;0,000000000;0,000000000
846;0;0;0;0;0;0;0;0,776916211;0;0;0,000000000;0,000000000;0,000000000
847;0;0;0;0;0;0;0;0,765184064;0,001572174;0;0,000000000;0,000000000;0,000000000
848;0;0;0;0;0;0;0;0,751197174;0,002498858;0;0,000000000;0,000000000;0,000000000
849;0;0;0;0;0;0;0;0,737003566;0,013320367;0;0,000000000;0,000000000;0,000000000
850;0;0;0;0;0;0;0;0,722623995;0,026148658;0;0,000000000;0,000000000;0,000000000
851;0;0;0;0;0;0;0;0,704125782;0,052604793;0;0,000000000;0,000000000;0,000000000
852;0;0;0;0;0;0;0;0,684108046;0,107797093;0;0,000000000;0,000000000;0,000000000
853;0;0;0;0;0;0;0;0,664745277;0,221607547;0;0,000000000;0,000000000;0,000000000
854;0;0;0;0;0;0;0;0,647368908;0,39721628;0;0,000000000;0,000000000;0,000000000
855;0;0;0;0;0;0;0;0,630051247;0,609868852;0;0,000000000;0,000000000;0,000000000
856;0;0;0;0;0;0;0;0,615642224;0,816588834;0;0,000000000;0,000000000;0,000000000
857;0;0;0;0;0;0;0;0,602495567;0,932244502;0;0,000000000;0,000000000;0,000000000
858;0;0;0;0;0;0;0;0,589889921;0,972100329;0;0,000000000;0,000000000;0,000000000
859;0;0;0;0;0;0;0;0,579933995;0,975454822;0;0,000000000;0,000000000;0,000000000
860;0;0;0;0;0;0;0;0,571365058;0,975380485;0;0,000000000;0,000000000;0,000000000
861;0;0;0;0;0;0;0;0,560942415;0,97328205;0;0,000000000;0,000000000;0,000000000
862;0;0;0;0;0;0;0;0,552351052;0,976078281;0;0,000000000;0,000000000;0,000000000
863;0;0;0;0;0;0;0;0,54568236;0,980349546;0;0,000000000;0,000000000;0,000000000
864;0;0;0;0;0;0;0;0,539580517;0,986909276;0;0,000000000;0,000000000;0,000000000
865;0;0;0;0;0;0;0;0,535102151;0,990874648;0;0,000000000;0,000000000;0,000000000
866;0;0;0;0;0;0;0;0,530936751;0,997418177;0;0,000000000;0,000000000;0,000000000
867;0;0;0;0;0;0;0;0,530165085;0,999846733;0;0,000000000;0,000000000;0,000000000
868;0;0;0;0;0;0;0;0,52984662;0,999391415;0;0,000000000;0,000000000;0,000000000
869;0;0;0;0;0;0;0;0,530366818;0,995879284;0;0,000000000;0,000000000;0,000000000
870;0;0;0;0;0;0;0;0,532114628;0,995412276;0;0,000000000;0,000000000;0,000000000
871;0;0;0;0;0;0;0;0,53271918;1;0;0,000000000;0,000000000;0,000000000
872;0;0;0;0;0;0;0;0,532468057;0,996407621;0;0,000000000;0,000000000;0,000000000
873;0;0;0;0;0;0;0;0,53331158;0,923594329;0;0,000000000;0,000000000;0,000000000
874;0;0;0;0;0;0;0;0,531927797;0,741376842;0;0,000000000;0,000000000;0,000000000
875;0;0;0;0;0;0;0;0,530510552;0,489659709;0;0,000000000;0,000000000;0,000000000
876;0;0;0;0;0;0;0;0,52951499;0,25020643;0;0,000000000;0,000000000;0,000000000
877;0;0;0;0;0;0;0;0,52996848;0,112212459;0;0,000000000;0,000000000;0,000000000
878;0;0;0;0;0;0;0;0,532533725;0,047559844;0;0,000000000;0,000000000;0,000000000
879;0;0;0;0;0;0;0;0,537050849;0,022978146;0;0,000000000;0,000000000;0,000000000
880;0;0;0;0;0;0;0;0,542353442;0,010614375;0;0,000000000;0,000000000;0,000000000
881;0;0;0;0;0;0;0;0,549124971;0,001081494;0;0,000000000;0,000000000;0,000000000
882;0;0;0;0;0;0;0;0,555230551;0;0;0,000000000;0,000000000;0,000000000
883;0;0;0;0;0;0;0;0,560111348;0;0;0,000000000;0,000000000;0,000000000
884;0;0;0;0;0;0;0;0,557679988;0;0;0,000000000;0,000000000;0,000000000
885;0;0;0;0;0;0;0;0,548219844;0;0;0,000000000;0,000000000;0,000000000
886;0;0;0;0;0;0;0;0,531446128;0;0;0,000000000;0,000000000;0,000000000
887;0;0;0;0;0;0;0;0,507635285;0;0;0,000000000;0,000000000;0,000000000
888;0;0;0;0;0;0;0;0,478112241;0;0;0,000000000;0,000000000;0,000000000
889;0;0;0;0;0;0;0;0,450927929;0;0;0,000000000;0,000000000;0,000000000
890;0;0;0;0;0;0;0;0,427984659;0;0;0,000000000;0,000000000;0,000000000
891;0;0;0;0;0;0;0;0,41051405;0;0;0,000000000;0,000000000;0,000000000
892;0;0;0;0;0;0;0;0,400391391;0;0;0,000000000;0,000000000;0,000000000
893;0;0;0;0;0;0;0;0,400873018;0;0;0,000000000;0,000000000;0,000000000
894;0;0;0;0;0;0;0;0,40829375;0;0;0,000000000;0,000000000;0,000000000
895;0;0;0;0;0;0;0;0,420865558;0;0;0,000000000;0,000000000;0,000000000
896;0;0;0;0;0;0;0;0,430070218;0;0;0,000000000;0,000000000;0,000000000
897;0;0;0;0;0;0;0;0,424566916;0;0;0,000000000;0,000000000;0,000000000
898;0;0;0;0;0;0;0;0,391368172;0;0;0,000000000;0,000000000;0,000000000
899;0;0;0;0;0;0;0;0,330090082;0;0;0,000000000;0,000000000;0,000000000
900;0;0;0;0;0;0;0;0,257205092;0;0;0,000000000;0,000000000;0,000000000
901;0;0;0;0;0;0;0;0,181890305;0;0;0,000000000;0,000000000;0,000000000
902;0;0;0;0;0;0;0;0,116506681;0;0;0,000000000;0,000000000;0,000000000
903;0;0;0;0;0;0;0;0,070315795;0;0;0,000000000;0,000000000;0,000000000
904;0;0;0;0;0;0;0;0,042753811;0;0;0,000000000;0,000000000;0,000000000
905;0;0;0;0;0;0;0;0,025931542;0;0;0,000000000;0,000000000;0,000000000
906;0;0;0;0;0;0;0;0,015743939;0;0;0,000000000;0,000000000;0,000000000
907;0;0;0;0;0;0;0;0,003943258;0;0;0,000000000;0,000000000;0,000000000
908;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
909;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
910;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
911;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
912;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
913;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
914;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
915;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
916;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
917;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
918;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
919;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
920;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
921;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
922;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
923;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
924;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
925;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
926;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
927;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
928;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
929;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
930;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
931;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
932;0;0;0;0;0;0;0;0;0;0,016629527;0,000000000;0,000000000;0,000000000
933;0;0;0;0;0;0;0;0;0;0,061118571;0,000000000;0,000000000;0,000000000
934;0;0;0;0;0;0;0;0;0;0,174070942;0,000000000;0,000000000;0,000000000
935;0;0;0;0;0;0;0;0;0;0,389464545;0,000000000;0,000000000;0,000000000
936;0;0;0;0;0;0;0;0;0;0,664591498;0,000000000;0,000000000;0,000000000
937;0;0;0;0;0;0;0;0;0;0,874541137;0,000000000;0,000000000;0,000000000
938;0;0;0;0;0;0;0;0;0;0,936959878;0,000000000;0,000000000;0,000000000
939;0;0;0;0;0;0;0;0;0;0,967510143;0,000000000;0,000000000;0,000000000
940;0;0;0;0;0;0;0;0;0;0,989339103;0,000000000;0,000000000;0,000000000
941;0;0;0;0;0;0;0;0;0;0,995126896;0,000000000;0,000000000;0,000000000
942;0;0;0;0;0;0;0;0;0;1;0,000000000;0,000000000;0,000000000
943;0;0;0;0;0;0;0;0;0;0,978457624;0,000000000;0,000000000;0,000000000
944;0;0;0;0;0;0;0;0;0;0,980691181;0,000000000;0,000000000;0,000000000
945;0;0;0;0;0;0;0;0;0;0,992233503;0,000000000;0,000000000;0,000000000
946;0;0;0;0;0;0;0;0;0;0,987983794;0,000000000;0,000000000;0,000000000
947;0;0;0;0;0;0;0;0;0;0,994283126;0,000000000;0,000000000;0,000000000
948;0;0;0;0;0;0;0;0;0;0,983480409;0,000000000;0,000000000;0,000000000
949;0;0;0;0;0;0;0;0;0;0,978200134;0,000000000;0,000000000;0,000000000
950;0;0;0;0;0;0;0;0;0;0,950233675;0,000000000;0,000000000;0,000000000
951;0;0;0;0;0;0;0;0;0;0,952996037;0,000000000;0,000000000;0,000000000
952;0;0;0;0;0;0;0;0;0;0,922403082;0,000000000;0,000000000;0,000000000
953;0;0;0;0;0;0;0;0;0;0,85573828;0,000000000;0,000000000;0,000000000
954;0;0;0;0;0;0;0;0;0;0,709702275;0,000000000;0,000000000;0,000000000
955;0;0;0;0;0;0;0;0;0;0,464295419;0,000000000;0,000000000;0,000000000
956;0;0;0;0;0;0;0;0;0;0,215384267;0,000000000;0,000000000;0,000000000
957;0;0;0;0;0;0;0;0;0;0,065341206;0,000000000;0,000000000;0,000000000
958;0;0;0;0;0;0;0;0;0;0,016255961;0,000000000;0,000000000;0,000000000
959;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
960;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
961;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
962;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
963;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
964;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
965;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
966;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
967;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
968;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
969;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
970;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
971;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
972;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
973;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
974;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
975;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
976;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
977;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
978;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
979;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
980;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
981;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
982;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
983;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
984;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
985;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
986;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
987;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
988;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
989;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
990;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
991;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
992;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
993;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
994;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
995;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
996;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
997;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
998;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
999;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1000;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1001;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1002;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1003;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1004;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1005;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1006;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1007;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1008;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1009;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1010;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1011;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1012;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1013;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1014;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1015;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1016;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1017;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1018;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1019;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1020;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1021;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1022;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1023;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1024;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1025;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1026;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1027;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1028;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1029;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1030;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1031;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1032;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1033;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1034;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1035;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1036;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1037;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1038;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1039;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1040;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1041;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1042;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1043;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1044;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1045;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1046;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1047;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1048;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1049;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1050;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1051;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1052;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1053;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1054;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1055;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1056;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1057;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1058;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1059;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1060;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1061;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1062;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1063;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1064;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1065;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1066;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1067;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1068;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1069;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1070;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1071;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1072;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1073;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1074;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1075;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1076;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1077;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1078;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1079;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1080;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1081;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1082;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1083;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1084;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1085;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1086;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1087;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1088;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1089;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1090;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1091;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1092;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1093;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1094;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1095;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1096;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1097;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1098;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1099;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1100;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1101;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1102;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1103;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1104;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1105;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1106;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1107;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1108;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1109;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1110;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1111;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1112;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1113;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1114;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1115;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
1116;0;0;0;0;0;0;0;0;0;0;0,000000000;0,000000000;0,000000000
