Wav;CoastalAerosol;Blue;Green;Red;NIR;SWIR1;SWIR2
1541;0,000000;0,000000;0,000000;0,000000;0,000000;0,012372;0,000000
1542;0,000000;0,000000;0,000000;0,000000;0,000000;0,014303;0,000000
1543;0,000000;0,000000;0,000000;0,000000;0,000000;0,016248;0,000000
1544;0,000000;0,000000;0,000000;0,000000;0,000000;0,019029;0,000000
1545;0,000000;0,000000;0,000000;0,000000;0,000000;0,021831;0,000000
1546;0,000000;0,000000;0,000000;0,000000;0,000000;0,025890;0,000000
1547;0,000000;0,000000;0,000000;0,000000;0,000000;0,029952;0,000000
1548;0,000000;0,000000;0,000000;0,000000;0,000000;0,035171;0,000000
1549;0,000000;0,000000;0,000000;0,000000;0,000000;0,040434;0,000000
1550;0,000000;0,000000;0,000000;0,000000;0,000000;0,047864;0,000000
1551;0,000000;0,000000;0,000000;0,000000;0,000000;0,055352;0,000000
1552;0,000000;0,000000;0,000000;0,000000;0,000000;0,065732;0,000000
1553;0,000000;0,000000;0,000000;0,000000;0,000000;0,076166;0,000000
1554;0,000000;0,000000;0,000000;0,000000;0,000000;0,089024;0,000000
1555;0,000000;0,000000;0,000000;0,000000;0,000000;0,101893;0,000000
1556;0,000000;0,000000;0,000000;0,000000;0,000000;0,120150;0,000000
1557;0,000000;0,000000;0,000000;0,000000;0,000000;0,138642;0,000000
1558;0,000000;0,000000;0,000000;0,000000;0,000000;0,163127;0,000000
1559;0,000000;0,000000;0,000000;0,000000;0,000000;0,187803;0,000000
1560;0,000000;0,000000;0,000000;0,000000;0,000000;0,220261;0,000000
1561;0,000000;0,000000;0,000000;0,000000;0,000000;0,252894;0,000000
1562;0,000000;0,000000;0,000000;0,000000;0,000000;0,291359;0,000000
1563;0,000000;0,000000;0,000000;0,000000;0,000000;0,329939;0,000000
1564;0,000000;0,000000;0,000000;0,000000;0,000000;0,375648;0,000000
1565;0,000000;0,000000;0,000000;0,000000;0,000000;0,421470;0,000000
1566;0,000000;0,000000;0,000000;0,000000;0,000000;0,473560;0,000000
1567;0,000000;0,000000;0,000000;0,000000;0,000000;0,525681;0,000000
1568;0,000000;0,000000;0,000000;0,000000;0,000000;0,578787;0,000000
1569;0,000000;0,000000;0,000000;0,000000;0,000000;0,631645;0,000000
1570;0,000000;0,000000;0,000000;0,000000;0,000000;0,676683;0,000000
1571;0,000000;0,000000;0,000000;0,000000;0,000000;0,721282;0,000000
1572;0,000000;0,000000;0,000000;0,000000;0,000000;0,754770;0,000000
1573;0,000000;0,000000;0,000000;0,000000;0,000000;0,788248;0,000000
1574;0,000000;0,000000;0,000000;0,000000;0,000000;0,821155;0,000000
1575;0,000000;0,000000;0,000000;0,000000;0,000000;0,854065;0,000000
1576;0,000000;0,000000;0,000000;0,000000;0,000000;0,873370;0,000000
1577;0,000000;0,000000;0,000000;0,000000;0,000000;0,891830;0,000000
1578;0,000000;0,000000;0,000000;0,000000;0,000000;0,899817;0,000000
1579;0,000000;0,000000;0,000000;0,000000;0,000000;0,907252;0,000000
1580;0,000000;0,000000;0,000000;0,000000;0,000000;0,913009;0,000000
1581;0,000000;0,000000;0,000000;0,000000;0,000000;0,918685;0,000000
1582;0,000000;0,000000;0,000000;0,000000;0,000000;0,922953;0,000000
1583;0,000000;0,000000;0,000000;0,000000;0,000000;0,927163;0,000000
1584;0,000000;0,000000;0,000000;0,000000;0,000000;0,926860;0,000000
1585;0,000000;0,000000;0,000000;0,000000;0,000000;0,926413;0,000000
1586;0,000000;0,000000;0,000000;0,000000;0,000000;0,925059;0,000000
1587;0,000000;0,000000;0,000000;0,000000;0,000000;0,923683;0,000000
1588;0,000000;0,000000;0,000000;0,000000;0,000000;0,923953;0,000000
1589;0,000000;0,000000;0,000000;0,000000;0,000000;0,924259;0,000000
1590;0,000000;0,000000;0,000000;0,000000;0,000000;0,922828;0,000000
1591;0,000000;0,000000;0,000000;0,000000;0,000000;0,921383;0,000000
1592;0,000000;0,000000;0,000000;0,000000;0,000000;0,922061;0,000000
1593;0,000000;0,000000;0,000000;0,000000;0,000000;0,922756;0,000000
1594;0,000000;0,000000;0,000000;0,000000;0,000000;0,924648;0,000000
1595;0,000000;0,000000;0,000000;0,000000;0,000000;0,926605;0,000000
1596;0,000000;0,000000;0,000000;0,000000;0,000000;0,934552;0,000000
1597;0,000000;0,000000;0,000000;0,000000;0,000000;0,942525;0,000000
1598;0,000000;0,000000;0,000000;0,000000;0,000000;0,944351;0,000000
1599;0,000000;0,000000;0,000000;0,000000;0,000000;0,945872;0,000000
1600;0,000000;0,000000;0,000000;0,000000;0,000000;0,946175;0,000000
1601;0,000000;0,000000;0,000000;0,000000;0,000000;0,946432;0,000000
1602;0,000000;0,000000;0,000000;0,000000;0,000000;0,947006;0,000000
1603;0,000000;0,000000;0,000000;0,000000;0,000000;0,947589;0,000000
1604;0,000000;0,000000;0,000000;0,000000;0,000000;0,950194;0,000000
1605;0,000000;0,000000;0,000000;0,000000;0,000000;0,952859;0,000000
1606;0,000000;0,000000;0,000000;0,000000;0,000000;0,951303;0,000000
1607;0,000000;0,000000;0,000000;0,000000;0,000000;0,949670;0,000000
1608;0,000000;0,000000;0,000000;0,000000;0,000000;0,953047;0,000000
1609;0,000000;0,000000;0,000000;0,000000;0,000000;0,956494;0,000000
1610;0,000000;0,000000;0,000000;0,000000;0,000000;0,959047;0,000000
1611;0,000000;0,000000;0,000000;0,000000;0,000000;0,961545;0,000000
1612;0,000000;0,000000;0,000000;0,000000;0,000000;0,960048;0,000000
1613;0,000000;0,000000;0,000000;0,000000;0,000000;0,958335;0,000000
1614;0,000000;0,000000;0,000000;0,000000;0,000000;0,959835;0,000000
1615;0,000000;0,000000;0,000000;0,000000;0,000000;0,961470;0,000000
1616;0,000000;0,000000;0,000000;0,000000;0,000000;0,960857;0,000000
1617;0,000000;0,000000;0,000000;0,000000;0,000000;0,960175;0,000000
1618;0,000000;0,000000;0,000000;0,000000;0,000000;0,960813;0,000000
1619;0,000000;0,000000;0,000000;0,000000;0,000000;0,961486;0,000000
1620;0,000000;0,000000;0,000000;0,000000;0,000000;0,964703;0,000000
1621;0,000000;0,000000;0,000000;0,000000;0,000000;0,967943;0,000000
1622;0,000000;0,000000;0,000000;0,000000;0,000000;0,969314;0,000000
1623;0,000000;0,000000;0,000000;0,000000;0,000000;0,970589;0,000000
1624;0,000000;0,000000;0,000000;0,000000;0,000000;0,973713;0,000000
1625;0,000000;0,000000;0,000000;0,000000;0,000000;0,976906;0,000000
1626;0,000000;0,000000;0,000000;0,000000;0,000000;0,979100;0,000000
1627;0,000000;0,000000;0,000000;0,000000;0,000000;0,981258;0,000000
1628;0,000000;0,000000;0,000000;0,000000;0,000000;0,981285;0,000000
1629;0,000000;0,000000;0,000000;0,000000;0,000000;0,981372;0,000000
1630;0,000000;0,000000;0,000000;0,000000;0,000000;0,988609;0,000000
1631;0,000000;0,000000;0,000000;0,000000;0,000000;0,995869;0,000000
1632;0,000000;0,000000;0,000000;0,000000;0,000000;0,998021;0,000000
1633;0,000000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
1634;0,000000;0,000000;0,000000;0,000000;0,000000;0,999848;0,000000
1635;0,000000;0,000000;0,000000;0,000000;0,000000;0,999642;0,000000
1636;0,000000;0,000000;0,000000;0,000000;0,000000;0,996590;0,000000
1637;0,000000;0,000000;0,000000;0,000000;0,000000;0,993439;0,000000
1638;0,000000;0,000000;0,000000;0,000000;0,000000;0,986217;0,000000
1639;0,000000;0,000000;0,000000;0,000000;0,000000;0,978989;0,000000
1640;0,000000;0,000000;0,000000;0,000000;0,000000;0,967125;0,000000
1641;0,000000;0,000000;0,000000;0,000000;0,000000;0,955120;0,000000
1642;0,000000;0,000000;0,000000;0,000000;0,000000;0,936199;0,000000
1643;0,000000;0,000000;0,000000;0,000000;0,000000;0,917239;0,000000
1644;0,000000;0,000000;0,000000;0,000000;0,000000;0,879424;0,000000
1645;0,000000;0,000000;0,000000;0,000000;0,000000;0,840967;0,000000
1646;0,000000;0,000000;0,000000;0,000000;0,000000;0,796545;0,000000
1647;0,000000;0,000000;0,000000;0,000000;0,000000;0,751893;0,000000
1648;0,000000;0,000000;0,000000;0,000000;0,000000;0,694313;0,000000
1649;0,000000;0,000000;0,000000;0,000000;0,000000;0,636542;0,000000
1650;0,000000;0,000000;0,000000;0,000000;0,000000;0,573232;0,000000
1651;0,000000;0,000000;0,000000;0,000000;0,000000;0,509946;0,000000
1652;0,000000;0,000000;0,000000;0,000000;0,000000;0,451966;0,000000
1653;0,000000;0,000000;0,000000;0,000000;0,000000;0,394030;0,000000
1654;0,000000;0,000000;0,000000;0,000000;0,000000;0,342750;0,000000
1655;0,000000;0,000000;0,000000;0,000000;0,000000;0,291752;0,000000
1656;0,000000;0,000000;0,000000;0,000000;0,000000;0,251309;0,000000
1657;0,000000;0,000000;0,000000;0,000000;0,000000;0,211153;0,000000
1658;0,000000;0,000000;0,000000;0,000000;0,000000;0,180823;0,000000
1659;0,000000;0,000000;0,000000;0,000000;0,000000;0,150540;0,000000
1660;0,000000;0,000000;0,000000;0,000000;0,000000;0,128463;0,000000
1661;0,000000;0,000000;0,000000;0,000000;0,000000;0,106664;0,000000
1662;0,000000;0,000000;0,000000;0,000000;0,000000;0,090735;0,000000
1663;0,000000;0,000000;0,000000;0,000000;0,000000;0,074941;0,000000
1664;0,000000;0,000000;0,000000;0,000000;0,000000;0,063790;0,000000
1665;0,000000;0,000000;0,000000;0,000000;0,000000;0,052752;0,000000
1666;0,000000;0,000000;0,000000;0,000000;0,000000;0,045028;0,000000
1667;0,000000;0,000000;0,000000;0,000000;0,000000;0,037310;0,000000
1668;0,000000;0,000000;0,000000;0,000000;0,000000;0,031821;0,000000
1669;0,000000;0,000000;0,000000;0,000000;0,000000;0,026350;0,000000
1670;0,000000;0,000000;0,000000;0,000000;0,000000;0,022504;0,000000
1671;0,000000;0,000000;0,000000;0,000000;0,000000;0,018724;0,000000
1672;0,000000;0,000000;0,000000;0,000000;0,000000;0,016045;0,000000
1673;0,000000;0,000000;0,000000;0,000000;0,000000;0,013394;0,000000
1674;0,000000;0,000000;0,000000;0,000000;0,000000;0,011483;0,000000
1675;0,000000;0,000000;0,000000;0,000000;0,000000;0,009587;0,000000
1676;0,000000;0,000000;0,000000;0,000000;0,000000;0,008227;0,000000
1677;0,000000;0,000000;0,000000;0,000000;0,000000;0,006882;0,000000
1678;0,000000;0,000000;0,000000;0,000000;0,000000;0,005910;0,000000
1679;0,000000;0,000000;0,000000;0,000000;0,000000;0,004940;0,000000
1680;0,000000;0,000000;0,000000;0,000000;0,000000;0,004257;0,000000
1681;0,000000;0,000000;0,000000;0,000000;0,000000;0,003576;0,000000
1682;0,000000;0,000000;0,000000;0,000000;0,000000;0,003055;0,000000
1683;0,000000;0,000000;0,000000;0,000000;0,000000;0,002541;0,000000
1684;0,000000;0,000000;0,000000;0,000000;0,000000;0,002160;0,000000
1685;0,000000;0,000000;0,000000;0,000000;0,000000;0,001781;0,000000
1686;0,000000;0,000000;0,000000;0,000000;0,000000;0,001512;0,000000
1687;0,000000;0,000000;0,000000;0,000000;0,000000;0,001244;0,000000
1688;0,000000;0,000000;0,000000;0,000000;0,000000;0,001040;0,000000
1689;0,000000;0,000000;0,000000;0,000000;0,000000;0,000837;0,000000
1690;0,000000;0,000000;0,000000;0,000000;0,000000;0,000677;0,000000
1691;0,000000;0,000000;0,000000;0,000000;0,000000;0,000517;0,000000
1692;0,000000;0,000000;0,000000;0,000000;0,000000;0,000409;0,000000
1693;0,000000;0,000000;0,000000;0,000000;0,000000;0,000301;0,000000
1694;0,000000;0,000000;0,000000;0,000000;0,000000;0,000206;0,000000
1695;0,000000;0,000000;0,000000;0,000000;0,000000;0,000112;0,000000
1696;0,000000;0,000000;0,000000;0,000000;0,000000;0,000040;0,000000
1697;0,000000;0,000000;0,000000;0,000000;0,000000;-0,000031;0,000000
1698;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1699;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1700;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1701;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1702;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1703;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1704;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1705;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1706;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1707;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1708;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1709;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1710;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1711;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1712;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1713;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1714;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1715;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1716;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1717;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1718;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1719;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1720;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1721;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1722;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1723;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1724;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1725;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1726;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1727;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1728;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1729;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1730;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1731;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1732;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1733;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1734;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1735;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1736;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1737;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1738;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1739;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1740;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1741;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1742;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1743;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1744;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1745;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1746;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1747;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1748;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1749;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1750;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1751;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1752;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1753;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1754;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1755;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1756;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1757;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1758;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1759;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1760;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1761;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1762;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1763;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1764;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1765;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1766;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1767;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1768;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1769;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1770;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1771;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1772;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1773;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1774;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1775;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1776;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1777;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1778;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1779;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1780;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1781;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1782;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1783;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1784;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1785;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1786;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1787;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1788;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1789;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1790;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1791;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1792;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1793;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1794;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1795;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1796;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1797;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1798;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1799;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1800;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1801;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1802;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1803;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1804;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1805;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1806;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1807;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1808;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1809;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1810;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1811;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1812;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1813;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1814;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1815;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1816;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1817;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1818;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1819;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1820;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1821;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1822;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1823;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1824;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1825;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1826;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1827;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1828;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1829;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1830;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1831;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1832;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1833;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1834;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1835;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1836;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1837;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1838;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1839;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1840;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1841;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1842;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1843;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1844;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1845;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1846;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1847;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1848;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1849;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1850;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1851;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1852;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1853;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1854;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1855;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1856;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1857;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1858;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1859;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1860;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1861;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1862;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1863;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1864;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1865;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1866;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1867;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1868;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1869;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1870;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1871;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1872;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1873;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1874;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1875;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1876;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1877;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1878;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1879;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1880;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1881;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1882;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1883;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1884;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1885;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1886;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1887;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1888;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1889;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1890;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1891;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1892;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1893;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1894;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1895;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1896;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1897;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1898;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1899;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1900;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1901;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1902;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1903;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1904;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1905;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1906;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
1907;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
